Amp training started. 2016-02-26T18:37:25

Local environment descriptor: Behler
Regression: NeuralNetwork

Parallel processing over 16 cores.

Training on 1021 images.
Hashing images...
 1021 unique images after hashing.
 ...hashing completed. 0.0 min.
2 unique elements included: Cu, Pd
Symmetry functions for each element:
 Pd: 20
 Cu: 20
Hidden-layer structure:
 Pd: [2, 7]
 Cu: [2, 7]
Initializing with random weights.
Initializing with random scalings.
Calculating atomic fingerprints...
No saved fingerprint file found.
 Calculating 1021 of 1021 fingerprints (0 exist in file).
  Processor 0 calculations stored in file /tmp/fp-XIfIFb.db.
  Processor 1 calculations stored in file /tmp/fp-YZfsRQ.db.
  Processor 2 calculations stored in file /tmp/fp-aXBdZY.db.
  Processor 3 calculations stored in file /tmp/fp-mtmvV0.db.
  Processor 4 calculations stored in file /tmp/fp-7EElDw.db.
  Processor 5 calculations stored in file /tmp/fp-wIGv9O.db.
  Processor 6 calculations stored in file /tmp/fp-o8X4Xf.db.
  Processor 7 calculations stored in file /tmp/fp-3n5a_r.db.
  Processor 8 calculations stored in file /tmp/fp-0Ik0gQ.db.
  Processor 9 calculations stored in file /tmp/fp-Pzn2e9.db.
  Processor 10 calculations stored in file /tmp/fp-aoJej4.db.
  Processor 11 calculations stored in file /tmp/fp-kAIOPx.db.
  Processor 12 calculations stored in file /tmp/fp-EP6tnM.db.
  Processor 13 calculations stored in file /tmp/fp-O5L8HC.db.
  Processor 14 calculations stored in file /tmp/fp-M6RyKQ.db.
  Processor 15 calculations stored in file /tmp/fp-lJQqdQ.db.
 Calculated 1021 new images. 0.5 min.
 Reading calculated fingerprints...
 ...child fingerprints read and saved to ./fingerprints.db. 0.4 min.
 ...all fingerprint operations complete. 0.9 min.
Re-shaping images data to send to fortran90...
 ...data re-shaped. 0.0 min.

Starting global search...
Simulated annealing started. 
step   temp newcost newlogp oldlogp pratio   rand accpt?(%)
  327 36.37 18.50 -0.51 -0.38 0.88 0.51 True(76)
  328 36.30 49.20 -1.36 -0.51 0.43 0.25 True(76)
  329 36.23 44.21 -1.22 -1.36 1.15 0.73 True(76)
  330 36.16 46.55 -1.29 -1.22 0.94 0.77 True(76)
  331 36.08 161.95 -4.49 -1.29 0.04 0.42 False(76)
  332 36.01 96.90 -2.69 -1.29 0.25 0.32 False(76)
  333 35.94 157.96 -4.40 -1.30 0.05 0.61 False(76)
  334 35.87 28.85 -0.80 -1.30 1.64 0.33 True(76)
  335 35.80 15.33 -0.43 -0.81 1.46 0.15 True(76)
  336 35.72 39.04 -1.09 -0.43 0.51 0.95 False(75)
  337 35.65 23.49 -0.66 -0.43 0.80 0.09 True(76)
  338 35.58 40.81 -1.15 -0.66 0.61 0.51 True(76)
  339 35.51 99.71 -2.81 -1.15 0.19 0.02 True(76)
  340 35.44 81.92 -2.31 -2.81 1.65 0.88 True(76)
  341 35.37 99.10 -2.80 -2.32 0.62 0.32 True(76)
  342 35.30 313.62 -8.88 -2.81 0.00 0.80 False(76)
  343 35.23 222.54 -6.32 -2.81 0.03 0.96 False(75)
  344 35.16 113.85 -3.24 -2.82 0.66 0.55 True(75)
  345 35.09 244.95 -6.98 -3.24 0.02 0.89 False(75)
  346 35.02 145.09 -4.14 -3.25 0.41 0.61 False(75)
  347 34.95 108.62 -3.11 -3.26 1.16 0.28 True(75)
  348 34.88 316.63 -9.08 -3.11 0.00 0.21 False(75)
  349 34.81 82.13 -2.36 -3.12 2.14 0.45 True(75)
  350 34.74 34.64 -1.00 -2.36 3.92 0.14 True(75)
  351 34.67 53.32 -1.54 -1.00 0.58 0.28 True(75)
  352 34.60 139.90 -4.04 -1.54 0.08 0.52 False(75)
  353 34.53 110.74 -3.21 -1.54 0.19 0.77 False(75)
  354 34.46 30.49 -0.88 -1.55 1.94 0.35 True(75)
  355 34.39 14.37 -0.42 -0.89 1.60 0.69 True(75)
  356 34.32 23.66 -0.69 -0.42 0.76 0.75 True(75)
  357 34.25 17.84 -0.52 -0.69 1.19 0.63 True(75)
  358 34.18 30.51 -0.89 -0.52 0.69 0.93 False(75)
  359 34.12 30.55 -0.90 -0.52 0.69 0.57 True(75)
  360 34.05 21.33 -0.63 -0.90 1.31 0.11 True(75)
  361 33.98 15.51 -0.46 -0.63 1.19 0.63 True(75)
  362 33.91 35.56 -1.05 -0.46 0.55 0.36 True(75)
  363 33.84 26.88 -0.79 -1.05 1.29 0.39 True(75)
  364 33.78 19.97 -0.59 -0.80 1.23 0.97 True(75)
  365 33.71 26.69 -0.79 -0.59 0.82 0.71 True(75)
  366 33.64 21.92 -0.65 -0.79 1.15 0.46 True(75)
  367 33.57 30.54 -0.91 -0.65 0.77 0.39 True(75)
  368 33.51 47.17 -1.41 -0.91 0.61 0.25 True(75)
  369 33.44 25.99 -0.78 -1.41 1.88 0.09 True(75)
  370 33.37 21.45 -0.64 -0.78 1.15 0.16 True(76)
  371 33.31 21.61 -0.65 -0.64 1.00 0.75 True(76)
  372 33.24 22.91 -0.69 -0.65 0.96 0.21 True(76)
  373 33.17 23.20 -0.70 -0.69 0.99 0.40 True(76)
  374 33.11 21.82 -0.66 -0.70 1.04 0.88 True(76)
  375 33.04 15.26 -0.46 -0.66 1.22 0.91 True(76)
  376 32.97 19.74 -0.60 -0.46 0.87 0.73 True(76)
  377 32.91 34.74 -1.06 -0.60 0.63 0.00 True(76)
  378 32.84 33.44 -1.02 -1.06 1.04 0.63 True(76)
  379 32.78 62.27 -1.90 -1.02 0.41 0.59 False(76)
  380 32.71 77.60 -2.37 -1.02 0.26 0.04 True(76)
  381 32.65 42.33 -1.30 -2.38 2.95 0.54 True(76)
  382 32.58 36.06 -1.11 -1.30 1.21 0.52 True(76)
  383 32.52 53.15 -1.63 -1.11 0.59 0.72 False(76)
  384 32.45 37.82 -1.17 -1.11 0.95 0.61 True(76)
  385 32.39 79.49 -2.45 -1.17 0.28 0.28 False(76)
  386 32.32 55.26 -1.71 -1.17 0.58 0.39 True(76)
  387 32.26 50.91 -1.58 -1.71 1.14 0.27 True(76)
  388 32.19 33.49 -1.04 -1.58 1.72 0.48 True(76)
  389 32.13 45.21 -1.41 -1.04 0.69 0.56 True(76)
  390 32.06 28.27 -0.88 -1.41 1.70 0.78 True(76)
  391 32.00 20.06 -0.63 -0.88 1.29 0.62 True(76)
  392 31.94 23.03 -0.72 -0.63 0.91 0.69 True(76)
  393 31.87 21.27 -0.67 -0.72 1.06 0.32 True(76)
  394 31.81 24.94 -0.78 -0.67 0.89 0.53 True(76)
  395 31.74 31.33 -0.99 -0.79 0.82 0.29 True(76)
  396 31.68 62.19 -1.96 -0.99 0.38 0.21 True(76)
  397 31.62 118.00 -3.73 -1.97 0.17 0.19 False(76)
  398 31.55 48.18 -1.53 -1.97 1.56 0.77 True(76)
  399 31.49 59.50 -1.89 -1.53 0.70 0.17 True(76)
  400 31.43 106.34 -3.38 -1.89 0.23 0.94 False(76)
  401 31.36 43.97 -1.40 -1.90 1.64 0.35 True(76)
  402 31.30 66.20 -2.11 -1.40 0.49 0.08 True(76)
  403 31.24 36.63 -1.17 -2.12 2.58 0.81 True(76)
  404 31.18 55.85 -1.79 -1.17 0.54 0.65 False(76)
  405 31.11 50.25 -1.62 -1.18 0.65 0.65 True(76)
  406 31.05 60.97 -1.96 -1.62 0.71 0.72 False(76)
  407 30.99 106.77 -3.45 -1.62 0.16 0.93 False(76)
  408 30.93 33.24 -1.07 -1.62 1.73 0.82 True(76)
  409 30.87 35.46 -1.15 -1.08 0.93 0.05 True(76)
  410 30.80 16.12 -0.52 -1.15 1.87 0.30 True(76)
  411 30.74 23.44 -0.76 -0.52 0.79 0.65 True(76)
  412 30.68 31.16 -1.02 -0.76 0.78 0.13 True(76)
  413 30.62 50.95 -1.66 -1.02 0.52 0.10 True(76)
  414 30.56 54.72 -1.79 -1.67 0.88 0.56 True(76)
  415 30.50 69.60 -2.28 -1.79 0.61 0.74 False(76)
  416 30.44 30.01 -0.99 -1.80 2.25 0.61 True(76)
  417 30.38 74.43 -2.45 -0.99 0.23 0.34 False(76)
  418 30.32 46.57 -1.54 -0.99 0.58 0.48 True(76)
  419 30.25 185.07 -6.12 -1.54 0.01 0.75 False(76)
  420 30.19 37.48 -1.24 -1.54 1.35 0.95 True(76)
  421 30.13 33.10 -1.10 -1.24 1.16 0.22 True(76)
  422 30.07 28.64 -0.95 -1.10 1.16 0.23 True(76)
  423 30.01 30.13 -1.00 -0.95 0.95 0.83 True(76)
  424 29.95 30.62 -1.02 -1.01 0.98 0.53 True(76)
  425 29.89 66.49 -2.22 -1.02 0.30 0.73 False(76)
  426 29.83 36.57 -1.23 -1.03 0.82 0.97 False(76)
  427 29.77 54.75 -1.84 -1.03 0.44 0.70 False(75)
  428 29.71 43.08 -1.45 -1.03 0.66 0.23 True(75)
  429 29.66 41.20 -1.39 -1.45 1.07 0.60 True(76)
  430 29.60 38.39 -1.30 -1.39 1.10 0.98 True(76)
  431 29.54 40.79 -1.38 -1.30 0.92 0.02 True(76)
  432 29.48 37.11 -1.26 -1.38 1.13 0.49 True(76)
  433 29.42 40.97 -1.39 -1.26 0.88 0.68 True(76)
  434 29.36 27.26 -0.93 -1.40 1.60 0.19 True(76)
  435 29.30 56.92 -1.94 -0.93 0.36 0.40 False(76)
  436 29.24 57.06 -1.95 -0.93 0.36 0.76 False(75)
  437 29.18 60.36 -2.07 -0.93 0.32 0.35 False(75)
  438 29.13 46.36 -1.59 -0.94 0.52 0.34 True(75)
  439 29.07 65.81 -2.26 -1.59 0.51 0.92 False(75)
  440 29.01 275.32 -9.49 -1.60 0.00 0.40 False(75)
  441 28.95 64.37 -2.22 -1.60 0.54 0.83 False(75)
  442 28.89 49.66 -1.72 -1.60 0.89 0.89 True(75)
  443 28.84 30.22 -1.05 -1.72 1.96 0.87 True(75)
  444 28.78 69.76 -2.42 -1.05 0.25 0.05 True(75)
  445 28.72 54.97 -1.91 -2.43 1.67 0.66 True(75)
  446 28.66 41.56 -1.45 -1.92 1.60 0.79 True(75)
  447 28.61 179.80 -6.29 -1.45 0.01 0.79 False(75)
  448 28.55 49.06 -1.72 -1.46 0.77 0.05 True(75)
  449 28.49 119.01 -4.18 -1.72 0.09 0.05 True(75)
  450 28.43 64.05 -2.25 -4.19 6.91 0.19 True(75)
  451 28.38 71.88 -2.53 -2.26 0.76 0.11 True(75)
  452 28.32 79.24 -2.80 -2.54 0.77 0.41 True(75)
  453 28.26 202.89 -7.18 -2.80 0.01 0.97 False(75)
  454 28.21 183.98 -6.52 -2.81 0.02 0.82 False(75)
  455 28.15 56.07 -1.99 -2.81 2.28 0.25 True(75)
  456 28.09 28.91 -1.03 -2.00 2.63 0.46 True(75)
  457 28.04 21.89 -0.78 -1.03 1.28 0.52 True(75)
  458 27.98 17.02 -0.61 -0.78 1.19 0.54 True(75)
  459 27.93 15.31 -0.55 -0.61 1.06 0.95 True(75)
  460 27.87 14.62 -0.52 -0.55 1.02 0.13 True(75)
  461 27.81 21.44 -0.77 -0.53 0.78 0.82 False(75)
  462 27.76 13.83 -0.50 -0.53 1.03 0.27 True(75)
  463 27.70 114.90 -4.15 -0.50 0.03 0.81 False(75)
  464 27.65 15.73 -0.57 -0.50 0.93 0.12 True(75)
  465 27.59 19.11 -0.69 -0.57 0.88 0.50 True(75)
  466 27.54 59.98 -2.18 -0.69 0.23 0.70 False(75)
  467 27.48 17.73 -0.65 -0.70 1.05 0.85 True(75)
  468 27.43 55.64 -2.03 -0.65 0.25 0.50 False(75)
  469 27.37 34.42 -1.26 -0.65 0.54 0.77 False(75)
  470 27.32 101.67 -3.72 -0.65 0.05 0.40 False(74)
  471 27.26 15.56 -0.57 -0.65 1.08 0.95 True(75)
  472 27.21 40.45 -1.49 -0.57 0.40 0.74 False(74)
  473 27.15 59.65 -2.20 -0.57 0.20 0.36 False(74)
  474 27.10 59.58 -2.20 -0.57 0.20 0.49 False(74)
  475 27.05 27.73 -1.03 -0.58 0.64 0.40 True(74)
  476 26.99 11.98 -0.44 -1.03 1.79 0.03 True(74)
  477 26.94 15.24 -0.57 -0.44 0.89 0.46 True(74)
  478 26.88 16.44 -0.61 -0.57 0.96 0.12 True(74)
  479 26.83 73.94 -2.76 -0.61 0.12 0.37 False(74)
  480 26.78 49.99 -1.87 -0.61 0.29 0.04 True(74)
  481 26.72 48.61 -1.82 -1.87 1.05 0.76 True(74)
  482 26.67 34.78 -1.30 -1.82 1.68 0.45 True(74)
  483 26.62 35.05 -1.32 -1.31 0.99 0.17 True(74)
  484 26.56 73.81 -2.78 -1.32 0.23 0.58 False(74)
  485 26.51 103.74 -3.91 -1.32 0.07 0.51 False(74)
  486 26.46 26.66 -1.01 -1.32 1.37 0.16 True(74)
  487 26.40 55.85 -2.12 -1.01 0.33 0.38 False(74)
  488 26.35 19.91 -0.76 -1.01 1.29 0.23 True(74)
  489 26.30 22.67 -0.86 -0.76 0.90 0.39 True(74)
  490 26.25 109.53 -4.17 -0.86 0.04 0.49 False(74)
  491 26.19 36.22 -1.38 -0.87 0.60 0.91 False(74)
  492 26.14 32.61 -1.25 -0.87 0.68 0.33 True(74)
  493 26.09 35.14 -1.35 -1.25 0.91 0.47 True(74)
  494 26.04 40.16 -1.54 -1.35 0.82 0.51 True(74)
  495 25.98 44.88 -1.73 -1.55 0.83 0.91 False(74)
  496 25.93 42.86 -1.65 -1.55 0.90 0.47 True(74)
  497 25.88 52.11 -2.01 -1.66 0.70 0.89 False(74)
  498 25.83 25.84 -1.00 -1.66 1.93 0.85 True(74)
  499 25.78 42.76 -1.66 -1.00 0.52 0.13 True(74)
  500 25.73 36.56 -1.42 -1.66 1.27 0.45 True(74)
  501 25.67 13.62 -0.53 -1.42 2.44 0.52 True(74)
  502 25.62 21.84 -0.85 -0.53 0.73 0.93 False(74)
  503 25.57 15.28 -0.60 -0.53 0.94 0.46 True(74)
  504 25.52 13.66 -0.54 -0.60 1.07 0.82 True(74)
  505 25.47 18.28 -0.72 -0.54 0.83 0.02 True(74)
  506 25.42 36.97 -1.45 -0.72 0.48 0.62 False(74)
  507 25.37 97.15 -3.83 -0.72 0.04 0.51 False(74)
  508 25.32 65.30 -2.58 -0.72 0.16 0.27 False(73)
  509 25.27 31.51 -1.25 -0.72 0.59 0.87 False(73)
  510 25.22 18.55 -0.74 -0.72 0.99 0.87 True(73)
  511 25.17 33.71 -1.34 -0.74 0.55 0.33 True(73)
  512 25.12 43.63 -1.74 -1.34 0.67 0.21 True(73)
  513 25.06 35.28 -1.41 -1.74 1.40 0.79 True(73)
  514 25.01 38.69 -1.55 -1.41 0.87 0.26 True(73)
  515 24.96 73.29 -2.94 -1.55 0.25 0.57 False(73)
  516 24.91 28.16 -1.13 -1.55 1.53 0.85 True(73)
  517 24.86 58.07 -2.34 -1.13 0.30 0.69 False(73)
  518 24.82 18.99 -0.77 -1.13 1.45 0.97 True(73)
  519 24.77 57.43 -2.32 -0.77 0.21 0.25 False(73)
  520 24.72 81.55 -3.30 -0.77 0.08 0.89 False(73)
  521 24.67 41.94 -1.70 -0.77 0.39 0.15 True(73)
  522 24.62 44.36 -1.80 -1.70 0.91 0.25 True(73)
  523 24.57 116.53 -4.74 -1.81 0.05 0.48 False(73)
  524 24.52 45.95 -1.87 -1.81 0.94 0.87 True(73)
  525 24.47 55.51 -2.27 -1.88 0.68 0.07 True(73)
  526 24.42 27.43 -1.12 -2.27 3.16 0.12 True(73)
  527 24.37 32.10 -1.32 -1.13 0.83 0.82 True(73)
  528 24.32 66.55 -2.74 -1.32 0.24 0.97 False(73)
  529 24.27 137.89 -5.68 -1.32 0.01 0.76 False(73)
  530 24.23 30.00 -1.24 -1.33 1.09 0.75 True(73)
  531 24.18 64.65 -2.67 -1.24 0.24 0.82 False(73)
  532 24.13 41.20 -1.71 -1.24 0.63 0.64 False(73)
  533 24.08 53.00 -2.20 -1.25 0.38 0.08 True(73)
  534 24.03 66.92 -2.78 -2.21 0.56 0.83 False(73)
  535 23.98 33.66 -1.40 -2.21 2.24 0.04 True(73)
  536 23.94 21.75 -0.91 -1.41 1.65 0.48 True(73)
  537 23.89 28.78 -1.20 -0.91 0.74 0.36 True(73)
  538 23.84 42.46 -1.78 -1.21 0.56 0.24 True(73)
  539 23.79 126.55 -5.32 -1.78 0.03 0.15 False(73)
  540 23.75 60.26 -2.54 -1.79 0.47 0.03 True(73)
  541 23.70 108.30 -4.57 -2.54 0.13 0.24 False(73)
  542 23.65 29.51 -1.25 -2.55 3.67 0.48 True(73)
  543 23.60 37.11 -1.57 -1.25 0.72 0.07 True(73)
  544 23.56 71.63 -3.04 -1.58 0.23 0.05 True(73)
  545 23.51 42.25 -1.80 -3.05 3.49 0.80 True(73)
  546 23.46 37.02 -1.58 -1.80 1.25 0.59 True(73)
  547 23.42 178.86 -7.64 -1.58 0.00 0.94 False(73)
  548 23.37 147.68 -6.32 -1.58 0.01 0.81 False(73)
  549 23.32 51.90 -2.23 -1.59 0.53 0.33 True(73)
  550 23.28 86.70 -3.72 -2.23 0.22 0.91 False(72)
  551 23.23 31.75 -1.37 -2.23 2.38 0.66 True(73)
  552 23.18 92.03 -3.97 -1.37 0.07 0.49 False(72)
  553 23.14 16.44 -0.71 -1.37 1.94 0.44 True(72)
  554 23.09 20.22 -0.88 -0.71 0.85 0.38 True(72)
  555 23.04 19.56 -0.85 -0.88 1.03 0.62 True(73)
  556 23.00 28.28 -1.23 -0.85 0.68 0.95 False(72)
  557 22.95 24.10 -1.05 -0.85 0.82 0.20 True(72)
  558 22.91 59.45 -2.60 -1.05 0.21 0.82 False(72)
  559 22.86 46.48 -2.03 -1.05 0.38 0.11 True(72)
  560 22.81 78.07 -3.42 -2.04 0.25 0.04 True(72)
  561 22.77 64.10 -2.82 -3.43 1.85 0.13 True(72)
  562 22.72 120.08 -5.28 -2.82 0.09 0.18 False(72)
  563 22.68 43.36 -1.91 -2.83 2.50 0.86 True(72)
  564 22.63 76.23 -3.37 -1.92 0.23 0.34 False(72)
  565 22.59 14.07 -0.62 -1.92 3.66 0.51 True(72)
  566 22.54 28.30 -1.26 -0.62 0.53 0.70 False(72)
  567 22.50 13.42 -0.60 -0.63 1.03 0.63 True(72)
  568 22.45 90.46 -4.03 -0.60 0.03 0.29 False(72)
  569 22.41 18.06 -0.81 -0.60 0.81 0.56 True(72)
  570 22.36 44.97 -2.01 -0.81 0.30 0.20 True(72)
  571 22.32 12.90 -0.58 -2.01 4.21 0.50 True(72)
  572 22.27 28.34 -1.27 -0.58 0.50 0.19 True(72)
  573 22.23 45.92 -2.07 -1.27 0.45 0.71 False(72)
  574 22.18 48.10 -2.17 -1.28 0.41 0.33 True(72)
  575 22.14 16.56 -0.75 -2.17 4.16 0.41 True(72)
  576 22.09 48.76 -2.21 -0.75 0.23 0.45 False(72)
  577 22.05 25.21 -1.14 -0.75 0.68 0.42 True(72)
  578 22.01 24.14 -1.10 -1.15 1.05 0.16 True(72)
  579 21.96 51.98 -2.37 -1.10 0.28 0.79 False(72)
  580 21.92 40.81 -1.86 -1.10 0.47 0.33 True(72)
  581 21.87 55.43 -2.53 -1.87 0.51 0.11 True(72)
  582 21.83 15.46 -0.71 -2.54 6.24 0.65 True(72)
  583 21.79 25.85 -1.19 -0.71 0.62 0.48 True(72)
  584 21.74 17.84 -0.82 -1.19 1.45 0.14 True(72)
  585 21.70 34.37 -1.58 -0.82 0.47 0.42 True(72)
  586 21.66 36.19 -1.67 -1.59 0.92 0.91 True(72)
  587 21.61 72.83 -3.37 -1.67 0.18 0.14 True(72)
  588 21.57 120.14 -5.57 -3.38 0.11 0.25 False(72)
  589 21.53 301.76 -14.02 -3.38 0.00 0.17 False(72)
  590 21.48 93.24 -4.34 -3.39 0.39 0.22 True(72)
  591 21.44 85.69 -4.00 -4.35 1.42 0.27 True(72)
  592 21.40 93.73 -4.38 -4.00 0.69 0.99 False(72)
  593 21.36 125.49 -5.88 -4.01 0.16 0.59 False(72)
  594 21.31 87.20 -4.09 -4.02 0.93 0.69 True(72)
  595 21.27 58.19 -2.74 -4.10 3.91 0.40 True(72)
  596 21.23 51.42 -2.42 -2.74 1.38 0.91 True(72)
  597 21.19 88.75 -4.19 -2.43 0.17 0.69 False(72)
  598 21.14 46.47 -2.20 -2.43 1.26 0.19 True(72)
  599 21.10 70.56 -3.34 -2.20 0.32 0.97 False(72)
  600 21.06 55.05 -2.61 -2.21 0.67 0.11 True(72)
  601 21.02 121.90 -5.80 -2.62 0.04 0.62 False(72)
  602 20.97 55.67 -2.65 -2.62 0.97 0.62 True(72)
  603 20.93 48.41 -2.31 -2.66 1.42 0.57 True(72)
  604 20.89 30.82 -1.48 -2.32 2.32 0.19 True(72)
  605 20.85 69.58 -3.34 -1.48 0.16 0.90 False(72)
  606 20.81 70.30 -3.38 -1.48 0.15 0.89 False(72)
  607 20.77 37.32 -1.80 -1.48 0.73 0.13 True(72)
  608 20.72 34.32 -1.66 -1.80 1.16 0.71 True(72)
  609 20.68 44.69 -2.16 -1.66 0.61 0.38 True(72)
  610 20.64 71.78 -3.48 -2.16 0.27 0.11 True(72)
  611 20.60 41.47 -2.01 -3.48 4.35 0.45 True(72)
  612 20.56 49.13 -2.39 -2.02 0.69 0.56 True(72)
  613 20.52 31.96 -1.56 -2.39 2.31 0.55 True(72)
  614 20.48 17.48 -0.85 -1.56 2.03 0.65 True(72)
  615 20.44 33.05 -1.62 -0.86 0.47 0.15 True(72)
  616 20.39 48.67 -2.39 -1.62 0.46 0.63 False(72)
  617 20.35 35.83 -1.76 -1.62 0.87 0.77 True(72)
  618 20.31 55.80 -2.75 -1.76 0.37 0.96 False(72)
  619 20.27 56.21 -2.77 -1.77 0.37 0.51 False(72)
  620 20.23 28.85 -1.43 -1.77 1.41 0.16 True(72)
  621 20.19 43.08 -2.13 -1.43 0.49 0.65 False(72)
  622 20.15 12.05 -0.60 -1.43 2.30 0.32 True(72)
  623 20.11 13.26 -0.66 -0.60 0.94 0.53 True(72)
  624 20.07 14.39 -0.72 -0.66 0.95 0.97 False(72)
  625 20.03 47.39 -2.37 -0.66 0.18 0.23 False(72)
  626 19.99 12.80 -0.64 -0.66 1.02 0.43 True(72)
  627 19.95 52.99 -2.66 -0.64 0.13 0.82 False(72)
  628 19.91 34.10 -1.71 -0.64 0.34 0.59 False(72)
  629 19.87 24.31 -1.22 -0.64 0.56 0.92 False(71)
  630 19.83 12.03 -0.61 -0.65 1.04 0.65 True(71)
  631 19.79 11.46 -0.58 -0.61 1.03 0.21 True(71)
  632 19.75 14.95 -0.76 -0.58 0.84 0.13 True(72)
  633 19.71 38.99 -1.98 -0.76 0.30 0.55 False(71)
  634 19.67 18.17 -0.92 -0.76 0.85 0.69 True(71)
  635 19.63 18.57 -0.95 -0.93 0.98 0.21 True(72)
  636 19.59 59.41 -3.03 -0.95 0.12 0.82 False(71)
  637 19.55 31.41 -1.61 -0.95 0.52 0.55 False(71)
  638 19.52 31.56 -1.62 -0.95 0.51 0.22 True(71)
  639 19.48 62.22 -3.19 -1.62 0.21 0.57 False(71)
  640 19.44 57.22 -2.94 -1.62 0.27 0.95 False(71)
  641 19.40 33.93 -1.75 -1.63 0.88 0.78 True(71)
  642 19.36 63.32 -3.27 -1.75 0.22 0.72 False(71)
  643 19.32 46.41 -2.40 -1.76 0.52 0.13 True(71)
  644 19.28 49.98 -2.59 -2.41 0.83 0.01 True(71)
  645 19.24 35.46 -1.84 -2.60 2.13 0.97 True(71)
  646 19.21 127.42 -6.63 -1.85 0.01 0.11 False(71)
  647 19.17 113.83 -5.94 -1.85 0.02 0.43 False(71)
  648 19.13 61.40 -3.21 -1.85 0.26 0.96 False(71)
  649 19.09 46.27 -2.42 -1.86 0.57 0.62 False(71)
  650 19.05 120.51 -6.33 -1.86 0.01 0.10 False(71)
  651 19.01 45.58 -2.40 -1.86 0.59 0.63 False(71)
  652 18.98 63.84 -3.36 -1.87 0.22 0.42 False(70)
  653 18.94 65.64 -3.47 -1.87 0.20 0.99 False(70)
  654 18.90 51.61 -2.73 -1.88 0.43 0.24 True(70)
  655 18.86 91.17 -4.83 -2.74 0.12 0.23 False(70)
  656 18.82 104.68 -5.56 -2.74 0.06 0.94 False(70)
  657 18.79 46.90 -2.50 -2.75 1.29 0.15 True(70)
  658 18.75 59.11 -3.15 -2.50 0.52 0.99 False(70)
  659 18.71 84.22 -4.50 -2.51 0.14 0.17 False(70)
  660 18.67 101.87 -5.46 -2.51 0.05 0.54 False(70)
  661 18.64 44.93 -2.41 -2.52 1.11 0.96 True(70)
  662 18.60 22.36 -1.20 -2.42 3.37 0.61 True(70)
  663 18.56 41.93 -2.26 -1.20 0.35 0.39 False(70)
  664 18.53 72.61 -3.92 -1.21 0.07 0.59 False(70)
  665 18.49 31.91 -1.73 -1.21 0.60 0.07 True(70)
  666 18.45 54.74 -2.97 -1.73 0.29 0.10 True(70)
  667 18.41 69.59 -3.78 -2.97 0.45 0.21 True(70)
  668 18.38 98.44 -5.36 -3.79 0.21 0.84 False(70)
  669 18.34 107.20 -5.84 -3.79 0.13 0.40 False(70)
  670 18.30 37.04 -2.02 -3.80 5.92 0.50 True(70)
  671 18.27 48.63 -2.66 -2.03 0.53 0.04 True(70)
  672 18.23 32.62 -1.79 -2.67 2.41 0.92 True(70)
  673 18.20 18.36 -1.01 -1.79 2.19 0.43 True(70)
  674 18.16 14.08 -0.78 -1.01 1.27 0.01 True(70)
  675 18.12 38.34 -2.12 -0.78 0.26 0.08 True(70)
  676 18.09 26.10 -1.44 -2.12 1.97 0.46 True(70)
  677 18.05 92.39 -5.12 -1.45 0.03 0.66 False(70)
  678 18.01 37.15 -2.06 -1.45 0.54 0.04 True(70)
  679 17.98 18.47 -1.03 -2.07 2.83 0.02 True(70)
  680 17.94 41.92 -2.34 -1.03 0.27 0.16 True(70)
  681 17.91 62.55 -3.49 -2.34 0.32 0.48 False(70)
  682 17.87 42.42 -2.37 -2.35 0.97 0.29 True(70)
  683 17.83 120.13 -6.74 -2.38 0.01 0.54 False(70)
  684 17.80 34.37 -1.93 -2.38 1.57 0.67 True(70)
  685 17.76 27.12 -1.53 -1.93 1.50 0.50 True(70)
  686 17.73 44.59 -2.52 -1.53 0.37 0.07 True(70)
  687 17.69 16.21 -0.92 -2.52 4.97 0.10 True(70)
  688 17.66 27.98 -1.58 -0.92 0.51 0.28 True(70)
  689 17.62 34.89 -1.98 -1.59 0.68 0.48 True(70)
  690 17.59 14.03 -0.80 -1.98 3.27 0.94 True(70)
  691 17.55 14.48 -0.82 -0.80 0.97 0.85 True(70)
  692 17.52 24.57 -1.40 -0.83 0.56 0.70 False(70)
  693 17.48 24.87 -1.42 -0.83 0.55 0.47 True(70)
  694 17.45 15.45 -0.89 -1.43 1.72 0.31 True(70)
  695 17.41 11.31 -0.65 -0.89 1.27 0.55 True(70)
  696 17.38 25.26 -1.45 -0.65 0.45 0.56 False(70)
  697 17.34 22.64 -1.31 -0.65 0.52 0.02 True(70)
  698 17.31 106.10 -6.13 -1.31 0.01 0.42 False(70)
  699 17.27 24.66 -1.43 -1.31 0.89 0.34 True(70)
  700 17.24 21.35 -1.24 -1.43 1.21 0.95 True(70)
  701 17.20 22.09 -1.28 -1.24 0.96 0.25 True(70)
  702 17.17 19.37 -1.13 -1.29 1.17 0.85 True(70)
  703 17.13 24.81 -1.45 -1.13 0.73 0.99 False(70)
  704 17.10 101.48 -5.93 -1.13 0.01 0.72 False(70)
  705 17.07 81.07 -4.75 -1.13 0.03 0.45 False(70)
  706 17.03 59.29 -3.48 -1.14 0.10 0.11 False(70)
  707 17.00 70.93 -4.17 -1.14 0.05 0.94 False(70)
  708 16.96 12.61 -0.74 -1.14 1.49 0.72 True(70)
  709 16.93 31.76 -1.88 -0.74 0.32 0.21 True(70)
