Neural: BP training started. 2015-07-28T17:37:35
Parallel processing over 32 cores.

Training on 1352 images.
Hashing images...
 1352 unique images after hashing.
 ...hashing completed. 0.0 min.
2 unique elements included:  Pd, Cu
Hidden layer structure:
 Pd: (2, 40)
 Cu: (2, 40)
Symmetry functions for each element:
 Pd: 32
 Cu: 32
Initializing with random weights.
Initializing with random scalings.
Calculating neighborlist for each atom...
 Saved neighborlist file ../neighborlists.json loaded with 1352 entries.
 Calculating 0 of 1352 neighborlists.
Calculating atomic fingerprints...
 Reading fingerprints from ../fingerprints.json...
 ...fingerprints read 0.0 min.
 Calculating 0 of 1352 fingerprints. (1352 exist in file.)
Calculating derivatives of atomic fingerprints with respect to coordinates...
 Reading fingerprint derivatives from file ../fingerprint-derivatives.json
 ...fingerprint derivatives read. 0.0 min.
 Calculating 0 of 1352 fingerprint derivatives. (1352 exist in file.)
 ...all fingerprint operations complete. 0.1 min.
Re-shaping data to send to fortran90...
 ...data re-shaped. 0.0 min.
Sending data to fortran90...
 ...data sent to fortran90. 0.0 min.
Initial parameters saved in file ./initial-parameters.json.
Starting optimization of cost function...
 Energy goal: 1.000e-03
 Force goal: 5.000e-03
 Cost function force coefficient: 0.040000
                                         (Energy           
                                 Cost  per Atom)      Force
 Step                 Time   Function       RMSE       RMSE
  227  2015-07-28T17:42:25  4.370e+02  5.613e-01  4.515e-01
  228  2015-07-28T17:42:26  4.346e+02  5.601e-01  4.401e-01
  229  2015-07-28T17:42:27  4.345e+02  5.589e-01  4.738e-01
  230  2015-07-28T17:42:28  4.336e+02  5.597e-01  4.317e-01
  231  2015-07-28T17:42:29  4.318e+02  5.583e-01  4.370e-01
  232  2015-07-28T17:42:30  4.282e+02  5.564e-01  4.230e-01
  233  2015-07-28T17:42:31  4.502e+02  5.700e-01  4.507e-01
  234  2015-07-28T17:42:33  4.255e+02  5.550e-01  4.089e-01
  235  2015-07-28T17:42:34  4.229e+02  5.543e-01  3.717e-01
  236  2015-07-28T17:42:35  4.196e+02  5.508e-01  4.181e-01
  237  2015-07-28T17:42:36  4.216e+02  5.511e-01  4.500e-01
  238  2015-07-28T17:42:38  4.179e+02  5.494e-01  4.263e-01
  239  2015-07-28T17:42:39  4.150e+02  5.479e-01  4.117e-01
  240  2015-07-28T17:42:40  4.101e+02  5.435e-01  4.454e-01
  241  2015-07-28T17:42:41  4.003e+02  5.364e-01  4.558e-01
  242  2015-07-28T17:42:43  4.890e+02  5.880e-01  6.307e-01
  243  2015-07-28T17:42:44  3.979e+02  5.344e-01  4.653e-01
  244  2015-07-28T17:42:45  4.138e+02  5.427e-01  5.363e-01
  245  2015-07-28T17:42:46  3.917e+02  5.295e-01  4.828e-01
  246  2015-07-28T17:42:48  3.813e+02  5.233e-01  4.526e-01
  247  2015-07-28T17:42:49  4.382e+02  5.617e-01  4.638e-01
  248  2015-07-28T17:42:50  3.781e+02  5.214e-01  4.407e-01
  249  2015-07-28T17:42:52  3.741e+02  5.188e-01  4.360e-01
  250  2015-07-28T17:42:53  3.689e+02  5.155e-01  4.202e-01
  251  2015-07-28T17:42:54  3.680e+02  5.126e-01  4.861e-01
  252  2015-07-28T17:42:55  3.657e+02  5.126e-01  4.380e-01
  253  2015-07-28T17:42:57  3.598e+02  5.077e-01  4.578e-01
  254  2015-07-28T17:42:58  3.538e+02  5.018e-01  4.989e-01
  255  2015-07-28T17:42:59  3.444e+02  4.941e-01  5.144e-01
  256  2015-07-28T17:43:00  3.403e+02  4.920e-01  4.898e-01
  257  2015-07-28T17:43:01  3.374e+02  4.895e-01  4.995e-01
  258  2015-07-28T17:43:03  3.888e+02  5.263e-01  5.146e-01
  259  2015-07-28T17:43:04  3.361e+02  4.885e-01  4.989e-01
  260  2015-07-28T17:43:05  3.337e+02  4.867e-01  4.993e-01
  261  2015-07-28T17:43:07  3.322e+02  4.831e-01  5.544e-01
  262  2015-07-28T17:43:08  3.301e+02  4.812e-01  5.615e-01
  263  2015-07-28T17:43:09  3.266e+02  4.782e-01  5.670e-01
  264  2015-07-28T17:43:10  3.221e+02  4.732e-01  5.992e-01
  265  2015-07-28T17:43:11  3.215e+02  4.760e-01  5.300e-01
  266  2015-07-28T17:43:13  3.194e+02  4.729e-01  5.621e-01
  267  2015-07-28T17:43:14  3.146e+02  4.679e-01  5.872e-01
  268  2015-07-28T17:43:15  3.292e+02  4.774e-01  6.254e-01
  269  2015-07-28T17:43:16  3.127e+02  4.659e-01  5.949e-01
  270  2015-07-28T17:43:18  3.107e+02  4.653e-01  5.769e-01
  271  2015-07-28T17:43:19  3.072e+02  4.610e-01  6.057e-01
  272  2015-07-28T17:43:20  3.058e+02  4.583e-01  6.357e-01
  273  2015-07-28T17:43:21  3.047e+02  4.585e-01  6.143e-01
  274  2015-07-28T17:43:23  3.005e+02  4.562e-01  5.961e-01
  275  2015-07-28T17:43:24  2.956e+02  4.489e-01  6.547e-01
  276  2015-07-28T17:43:25  2.869e+02  4.432e-01  6.289e-01
  277  2015-07-28T17:43:26  2.925e+02  4.382e-01  7.808e-01
  278  2015-07-28T17:43:28  2.800e+02  4.359e-01  6.535e-01
  279  2015-07-28T17:43:29  2.879e+02  4.431e-01  6.451e-01
  280  2015-07-28T17:43:30  2.760e+02  4.335e-01  6.371e-01
  281  2015-07-28T17:43:31  2.816e+02  4.402e-01  6.023e-01
  282  2015-07-28T17:43:32  2.746e+02  4.334e-01  6.179e-01
  283  2015-07-28T17:43:33  2.719e+02  4.317e-01  6.076e-01
  284  2015-07-28T17:43:35  2.683e+02  4.294e-01  5.930e-01
