step   temp newcost newlogp oldlogp pratio   rand accpt?(%)
==== ====== ====== ====== ====== ====== ====== ========
 1041 113.16 42953393.47 -379568.78 -300349.44 0.00 0.65 False(6)
 1042 113.22 49404332.30 -436355.99 -300199.35 0.00 0.98 False(6)
 1043 113.28 36350967.35 -320903.75 -300049.32 0.00 0.42 False(6)
 1044 113.33 35394170.36 -312301.06 -299899.37 0.00 0.40 False(6)
 1045 113.39 41311596.30 -364331.40 -299749.50 0.00 0.92 False(6)
 1046 113.45 34143317.59 -300963.10 -299599.70 0.00 0.71 False(6)
 1047 113.50 35009073.41 -308440.26 -299449.97 0.00 0.50 False(6)
 1048 113.56 36028784.55 -317265.58 -299300.32 0.00 0.20 False(6)
 1049 113.62 36691288.46 -322938.05 -299150.75 0.00 0.04 False(6)
 1050 113.67 36312636.17 -319445.62 -299001.25 0.00 0.88 False(6)
 1051 113.73 37688411.86 -331382.76 -298851.82 0.00 0.36 False(6)
 1052 113.79 36142144.14 -317628.08 -298702.47 0.00 0.40 False(6)
 1053 113.84 35150935.04 -308762.66 -298553.19 0.00 0.44 False(6)
 1054 113.90 47423946.61 -416359.51 -298403.99 0.00 0.52 False(6)
 1055 113.96 36199077.19 -317651.71 -298254.86 0.00 0.86 False(6)
 1056 114.02 45129896.52 -395822.93 -298105.81 0.00 0.49 False(6)
 1057 114.07 38210043.96 -334963.17 -297956.83 0.00 0.82 False(6)
 1058 114.13 36174374.66 -316959.27 -297807.93 0.00 0.02 False(6)
 1059 114.19 38528647.57 -337418.66 -297659.10 0.00 0.18 False(6)
 1060 114.24 35616201.06 -311756.73 -297510.34 0.00 0.19 False(6)
 1061 114.30 37337799.14 -326662.93 -297361.66 0.00 1.00 False(6)
 1062 114.36 34987464.79 -305947.23 -297213.05 0.00 0.43 False(6)
 1063 114.42 315932541.08 -2761285.54 -297064.52 0.00 0.80 False(6)
 1064 114.47 431613636.42 -3770465.94 -296916.06 0.00 0.47 False(6)
 1065 114.53 36538638.04 -319032.65 -296767.68 0.00 0.47 False(6)
 1066 114.59 41281559.67 -360264.75 -296619.37 0.00 0.66 False(6)
 1067 114.64 44868575.60 -391373.01 -296471.14 0.00 0.86 False(6)
 1068 114.70 35334644.04 -308057.80 -296322.97 0.00 0.75 False(6)
 1069 114.76 37509563.54 -326855.96 -296174.89 0.00 0.43 False(6)
 1070 114.82 41582801.57 -362168.82 -296026.87 0.00 0.21 False(6)
 1071 114.87 46899226.29 -408268.52 -295878.93 0.00 0.33 False(6)
 1072 114.93 42428068.59 -369161.48 -295731.07 0.00 0.75 False(6)
 1073 114.99 37198375.48 -323496.81 -295583.28 0.00 0.61 False(6)
 1074 115.05 34961847.45 -303894.83 -295435.56 0.00 0.26 False(6)
 1075 115.10 35381756.96 -307391.06 -295287.91 0.00 0.43 False(6)
 1076 115.16 35749398.36 -310429.86 -295140.34 0.00 0.07 False(6)
 1077 115.22 38813685.58 -336870.16 -294992.85 0.00 0.75 False(6)
 1078 115.28 35607120.93 -308885.43 -294845.43 0.00 0.38 False(6)
 1079 115.33 33034030.44 -286421.12 -294698.08 inf 0.56 True(6)
 1080 115.39 43092030.24 -373442.15 -286277.98 0.00 0.74 False(6)
 1081 115.45 40627469.89 -351907.94 -286134.91 0.00 0.52 False(6)
 1082 115.51 37567995.12 -325244.69 -285991.91 0.00 0.89 False(6)
 1083 115.56 48016816.52 -415497.54 -285848.99 0.00 0.55 False(6)
 1084 115.62 45851719.83 -396564.32 -285706.14 0.00 0.23 False(6)
 1085 115.68 76762812.42 -663577.71 -285563.36 0.00 0.86 False(6)
 1086 115.74 85609405.53 -739682.43 -285420.65 0.00 0.14 False(6)
 1087 115.80 42917981.66 -370634.65 -285278.01 0.00 0.45 False(6)
 1088 115.85 54922138.75 -474064.11 -285135.44 0.00 0.52 False(6)
 1089 115.91 39619383.60 -341806.45 -284992.94 0.00 0.49 False(6)
 1090 115.97 45148521.54 -389313.07 -284850.52 0.00 0.40 False(6)
 1091 116.03 37166551.05 -320324.84 -284708.16 0.00 0.39 False(6)
 1092 116.09 48390349.81 -416850.21 -284565.88 0.00 0.38 False(6)
 1093 116.14 38229634.45 -329157.92 -284423.67 0.00 0.30 False(6)
 1094 116.20 35579037.78 -306183.14 -284281.53 0.00 0.07 False(6)
 1095 116.26 35940969.34 -309143.25 -284139.46 0.00 0.66 False(6)
 1096 116.32 58255327.57 -500827.93 -283997.46 0.00 0.81 False(6)
 1097 116.38 71013521.63 -610206.52 -283855.53 0.00 0.36 False(6)
 1098 116.43 33137827.87 -284605.14 -283713.67 0.00 0.34 False(6)
 1099 116.49 43832058.67 -376264.70 -283571.89 0.00 0.09 False(6)
 1100 116.55 43126892.92 -370026.38 -283430.17 0.00 0.95 False(6)
 1101 116.61 44963161.99 -385588.67 -283288.53 0.00 0.08 False(6)
 1102 116.67 41184323.69 -353006.15 -283146.96 0.00 0.51 False(6)
 1103 116.73 36056837.77 -308902.11 -283005.45 0.00 0.48 False(6)
 1104 116.78 33507167.22 -286915.40 -282864.02 0.00 0.58 False(6)
 1105 116.84 39939093.37 -341819.83 -282722.66 0.00 0.67 False(6)
 1106 116.90 39432174.52 -337312.70 -282581.37 0.00 0.55 False(6)
 1107 116.96 35161226.69 -300627.62 -282440.15 0.00 0.00 False(6)
 1108 117.02 36246564.32 -309752.36 -282299.00 0.00 0.21 False(6)
 1109 117.08 35971765.05 -307250.38 -282157.92 0.00 0.63 False(6)
 1110 117.13 36343733.14 -310272.38 -282016.91 0.00 0.85 False(6)
 1111 117.19 44215165.33 -377283.44 -281875.97 0.00 0.53 False(6)
 1112 117.25 42867986.32 -365605.30 -281735.11 0.00 0.05 False(6)
 1113 117.31 46403423.38 -395559.97 -281594.31 0.00 0.81 False(6)
 1114 117.37 41892159.91 -356925.82 -281453.58 0.00 0.77 False(6)
 1115 117.43 53396100.78 -454713.31 -281312.93 0.00 0.70 False(6)
 1116 117.49 49416487.79 -420613.21 -281172.34 0.00 0.17 False(6)
 1117 117.55 34799018.41 -296047.18 -281031.82 0.00 0.17 False(6)
 1118 117.60 614145976.71 -5222139.33 -280891.38 0.00 0.29 False(6)
 1119 117.66 107138427.99 -910552.56 -280751.00 0.00 0.80 False(6)
 1120 117.72 43736025.88 -371519.81 -280610.70 0.00 0.55 False(6)
 1121 117.78 52462486.02 -445424.84 -280470.46 0.00 0.49 False(6)
 1122 117.84 50280243.78 -426683.50 -280330.30 0.00 0.82 False(6)
 1123 117.90 37868987.98 -321199.66 -280190.20 0.00 0.03 False(6)
 1124 117.96 33973989.46 -288018.80 -280050.18 0.00 0.71 False(6)
 1125 118.02 42326877.39 -358652.14 -279910.22 0.00 0.07 False(6)
 1126 118.08 32561855.77 -275771.42 -279770.34 inf 0.29 True(6)
 1127 118.13 35521614.27 -300687.73 -275633.60 0.00 0.66 False(6)
 1128 118.19 33116890.66 -280191.83 -275495.85 0.00 0.35 False(6)
 1129 118.25 34243498.16 -289578.92 -275358.17 0.00 0.93 False(6)
 1130 118.31 33098440.40 -279755.90 -275220.56 0.00 0.52 False(6)
 1131 118.37 33310658.55 -281408.92 -275083.02 0.00 0.64 False(6)
 1132 118.43 32692527.96 -276048.92 -274945.55 0.00 0.28 False(6)
 1133 118.49 31781978.01 -268226.31 -274808.14 inf 0.38 True(6)
 1134 118.55 32475001.21 -273938.16 -268092.26 0.00 0.50 False(6)
 1135 118.61 45959061.77 -387487.25 -267958.28 0.00 0.65 False(6)
 1136 118.67 35422057.77 -298499.05 -267824.37 0.00 0.11 False(6)
 1137 118.73 40738487.26 -343128.65 -267690.53 0.00 0.15 False(6)
 1138 118.79 60163386.77 -506485.78 -267556.75 0.00 0.95 False(6)
 1139 118.85 33984628.44 -285956.79 -267423.04 0.00 0.80 False(6)
 1140 118.90 36311569.93 -305383.68 -267289.39 0.00 0.51 False(6)
 1141 118.96 32059009.62 -269484.51 -267155.81 0.00 0.21 False(6)
 1142 119.02 32979184.95 -277080.86 -267022.30 0.00 0.98 False(6)
 1143 119.08 33517863.34 -281465.94 -266888.86 0.00 0.96 False(6)
 1144 119.14 35119667.69 -294769.69 -266755.48 0.00 0.70 False(6)
 1145 119.20 34125971.96 -286286.17 -266622.17 0.00 0.41 False(6)
 1146 119.26 36582627.73 -306741.92 -266488.92 0.00 0.13 False(6)
 1147 119.32 41400639.82 -346967.02 -266355.75 0.00 0.13 False(6)
 1148 119.38 34014926.02 -284926.99 -266222.64 0.00 0.07 False(6)
 1149 119.44 33004231.03 -276322.71 -266089.59 0.00 0.26 False(6)
 1150 119.50 33135905.44 -277286.49 -265956.61 0.00 0.00 False(6)
 1151 119.56 34121762.34 -285393.60 -265823.70 0.00 0.01 False(6)
 1152 119.62 36116297.72 -301924.88 -265690.85 0.00 0.41 False(6)
 1153 119.68 49418079.85 -412918.61 -265558.08 0.00 0.17 False(6)
 1154 119.74 34992110.47 -292234.60 -265425.36 0.00 0.66 False(6)
 1155 119.80 33025219.46 -275670.39 -265292.72 0.00 0.80 False(6)
 1156 119.86 86391256.88 -720770.67 -265160.14 0.00 0.88 False(6)
 1157 119.92 96325278.09 -803249.55 -265027.62 0.00 0.54 False(6)
 1158 119.98 38417416.96 -320199.97 -264895.18 0.00 0.39 False(6)
 1159 120.04 88849609.78 -740170.13 -264762.79 0.00 0.12 False(6)
 1160 120.10 35260326.70 -293592.71 -264630.48 0.00 0.19 False(6)
 1161 120.16 35829231.24 -298180.57 -264498.23 0.00 0.08 False(6)
 1162 120.22 40013060.00 -332833.11 -264366.05 0.00 0.40 False(6)
 1163 120.28 36076454.50 -299938.01 -264233.93 0.00 0.89 False(6)
 1164 120.34 80809933.41 -671514.38 -264101.88 0.00 0.29 False(6)
 1165 120.40 74080461.70 -615286.17 -263969.89 0.00 0.94 False(6)
 1166 120.46 32247945.44 -267706.20 -263837.97 0.00 0.77 False(6)
 1167 120.52 55594741.16 -461288.90 -263706.12 0.00 0.79 False(6)
 1168 120.58 33295723.24 -276128.13 -263574.33 0.00 0.88 False(6)
 1169 120.64 33650088.53 -278927.49 -263442.61 0.00 1.00 False(6)
 1170 120.70 34601825.69 -286673.15 -263310.96 0.00 0.25 False(6)
 1171 120.76 41243139.71 -341525.11 -263179.37 0.00 0.36 False(6)
 1172 120.82 36919488.82 -305569.15 -263047.84 0.00 0.01 False(6)
 1173 120.88 35270398.05 -291774.34 -262916.39 0.00 0.96 False(6)
 1174 120.94 34829197.44 -287980.52 -262784.99 0.00 0.57 False(6)
 1175 121.00 32450539.75 -268178.82 -262653.67 0.00 0.20 False(6)
 1176 121.06 37075296.70 -306245.76 -262522.41 0.00 0.63 False(6)
 1177 121.12 32568357.29 -268883.54 -262391.21 0.00 0.30 False(6)
 1178 121.18 38548861.87 -318099.38 -262260.08 0.00 0.10 False(6)
 1179 121.25 60562101.68 -499499.56 -262129.02 0.00 0.53 False(6)
 1180 121.31 31436649.67 -259151.27 -261998.02 inf 0.08 True(6)
 1181 121.37 35149749.60 -289615.78 -259021.76 0.00 0.99 False(6)
 1182 121.43 214242135.75 -1764362.35 -258892.31 0.00 1.00 False(6)
 1183 121.49 35447783.72 -291779.58 -258762.93 0.00 0.66 False(6)
 1184 121.55 487682766.41 -4012232.73 -258633.61 0.00 0.34 False(6)
 1185 121.61 34346309.52 -282430.56 -258504.36 0.00 1.00 False(6)
 1186 121.67 33420558.06 -274680.75 -258375.17 0.00 0.18 False(6)
 1187 121.73 33583741.70 -275884.00 -258246.05 0.00 0.54 False(6)
 1188 121.79 33629088.72 -276118.46 -258116.99 0.00 0.64 False(6)
 1189 121.85 49362232.54 -405096.08 -257988.00 0.00 0.20 False(6)
 1190 121.91 34132840.93 -279974.57 -257859.07 0.00 0.35 False(6)
 1191 121.98 33229874.87 -272431.78 -257730.20 0.00 0.56 False(6)
 1192 122.04 32806108.94 -268823.16 -257601.40 0.00 0.60 False(6)
 1193 122.10 32273148.17 -264323.76 -257472.66 0.00 0.56 False(6)
 1194 122.16 35605077.61 -291467.22 -257343.99 0.00 0.73 False(6)
 1195 122.22 36557832.63 -299117.02 -257215.38 0.00 0.09 False(6)
 1196 122.28 32530205.53 -266029.87 -257086.84 0.00 0.85 False(6)
 1197 122.34 38219000.34 -312396.26 -256958.36 0.00 0.16 False(6)
 1198 122.40 35342327.20 -288738.40 -256829.95 0.00 0.81 False(6)
 1199 122.46 33356592.23 -272379.23 -256701.60 0.00 0.54 False(6)
 1200 122.53 51046071.93 -416617.54 -256573.31 0.00 0.11 False(5)
 1201 122.59 37519211.18 -306063.70 -256445.09 0.00 0.17 False(5)
 1202 122.65 34058045.20 -277690.33 -256316.93 0.00 0.45 False(5)
 1203 122.71 37301550.78 -303984.07 -256188.83 0.00 0.61 False(5)
 1204 122.77 33261808.36 -270927.26 -256060.80 0.00 0.31 False(5)
 1205 122.83 34162468.59 -278124.34 -255932.84 0.00 0.63 False(5)
 1206 122.89 37475828.27 -304946.68 -255804.93 0.00 0.80 False(5)
 1207 122.95 34300156.22 -278966.25 -255677.10 0.00 0.38 False(5)
 1208 123.02 35859326.06 -291501.37 -255549.32 0.00 0.40 False(5)
 1209 123.08 37495762.74 -304651.68 -255421.61 0.00 0.32 False(5)
 1210 123.14 31788340.49 -258150.01 -255293.96 0.00 0.12 False(5)
 1211 123.20 44201087.54 -358773.33 -255166.38 0.00 0.27 False(5)
 1212 123.26 32068721.53 -260166.73 -255038.86 0.00 0.39 False(5)
 1213 123.32 186553410.31 -1512711.83 -254911.41 0.00 0.03 False(5)
 1214 123.39 46606166.97 -377728.11 -254784.01 0.00 0.36 False(5)
 1215 123.45 43263860.00 -350464.55 -254656.68 0.00 0.41 False(5)
 1216 123.51 41753712.85 -338062.37 -254529.42 0.00 0.00 False(5)
 1217 123.57 35289862.36 -285584.48 -254402.22 0.00 0.05 False(5)
 1218 123.63 35745412.67 -289126.48 -254275.08 0.00 0.40 False(5)
 1219 123.69 34138097.93 -275987.73 -254148.01 0.00 0.12 False(5)
 1220 123.76 61479694.36 -496781.10 -254021.00 0.00 0.74 False(5)
 1221 123.82 34711597.28 -280343.74 -253894.05 0.00 0.53 False(5)
 1222 123.88 37535780.66 -303001.39 -253767.17 0.00 0.34 False(5)
 1223 123.94 1828601450.28 -14753706.57 -253640.35 0.00 0.20 False(5)
 1224 124.00 33410283.97 -269429.51 -253513.59 0.00 0.35 False(5)
 1225 124.07 32120199.41 -258896.47 -253386.90 0.00 0.47 False(5)
 1226 124.13 57742298.95 -465184.11 -253260.27 0.00 0.43 False(5)
 1227 124.19 43100258.13 -347051.22 -253133.70 0.00 0.84 False(5)
 1228 124.25 33153226.06 -266822.48 -253007.20 0.00 0.37 False(5)
 1229 124.31 33299666.60 -267867.12 -252880.75 0.00 0.85 False(5)
 1230 124.38 47912438.16 -385221.66 -252754.38 0.00 0.82 False(5)
 1231 124.44 40366926.11 -324392.66 -252628.06 0.00 0.52 False(5)
 1232 124.50 33514465.64 -269191.01 -252501.81 0.00 0.74 False(5)
 1233 124.56 35433805.84 -284465.07 -252375.63 0.00 0.60 False(5)
 1234 124.63 32527267.86 -261000.68 -252249.50 0.00 0.97 False(5)
 1235 124.69 33404492.16 -267905.63 -252123.44 0.00 0.77 False(5)
 1236 124.75 38071208.97 -305180.33 -251997.44 0.00 0.44 False(5)
 1237 124.81 35517093.94 -284564.16 -251871.50 0.00 0.98 False(5)
 1238 124.87 33847284.92 -271050.07 -251745.63 0.00 0.28 False(5)
 1239 124.94 36096904.39 -288920.63 -251619.82 0.00 0.10 False(5)
 1240 125.00 109052904.41 -872426.28 -251494.07 0.00 0.57 False(5)
 1241 125.06 32171016.18 -257240.41 -251368.39 0.00 1.00 False(5)
 1242 125.12 39571506.13 -316256.82 -251242.77 0.00 0.48 False(5)
 1243 125.19 37866300.67 -302477.52 -251117.21 0.00 0.14 False(5)
 1244 125.25 425667885.76 -3398552.76 -250991.71 0.00 0.61 False(5)
 1245 125.31 32581404.32 -260001.49 -250866.28 0.00 0.43 False(5)
 1246 125.38 39146991.94 -312239.14 -250740.91 0.00 0.55 False(5)
 1247 125.44 34768140.94 -277174.53 -250615.60 0.00 0.57 False(5)
 1248 125.50 32130052.39 -256015.46 -250490.36 0.00 0.21 False(5)
 1249 125.56 40027013.30 -318779.84 -250365.18 0.00 0.38 False(5)
 1250 125.63 37357997.36 -297374.80 -250240.06 0.00 0.67 False(5)
 1251 125.69 34605202.67 -275324.51 -250115.00 0.00 0.74 False(5)
 1252 125.75 39132715.17 -311190.53 -249990.00 0.00 0.70 False(5)
 1253 125.81 38885686.53 -309071.57 -249865.07 0.00 0.06 False(5)
 1254 125.88 34481185.60 -273926.72 -249740.20 0.00 0.97 False(5)
 1255 125.94 35370880.57 -280854.24 -249615.39 0.00 0.83 False(5)
 1256 126.00 50065984.33 -397338.61 -249490.65 0.00 0.01 False(5)
 1257 126.07 130340790.10 -1033906.51 -249365.96 0.00 0.88 False(5)
 1258 126.13 32624008.24 -258655.16 -249241.34 0.00 0.54 False(5)
 1259 126.19 53755981.41 -425984.24 -249116.78 0.00 0.94 False(5)
 1260 126.26 35888445.16 -284252.49 -248992.29 0.00 0.79 False(5)
 1261 126.32 33789195.67 -267491.76 -248867.85 0.00 0.58 False(5)
 1262 126.38 34960069.28 -276622.65 -248743.48 0.00 0.72 False(5)
 1263 126.44 33615013.86 -265846.94 -248619.17 0.00 0.73 False(5)
 1264 126.51 31543890.77 -249342.63 -248494.93 0.00 0.11 False(5)
 1265 126.57 31544599.88 -249223.62 -248370.74 0.00 0.92 False(5)
 1266 126.63 32223013.13 -254456.31 -248246.62 0.00 0.87 False(5)
 1267 126.70 33215245.54 -262160.62 -248122.56 0.00 0.60 False(5)
 1268 126.76 33385787.78 -263374.99 -247998.56 0.00 0.35 False(5)
 1269 126.82 32421301.69 -255638.50 -247874.62 0.00 0.95 False(5)
 1270 126.89 46864349.99 -369335.72 -247750.74 0.00 0.79 False(5)
 1271 126.95 42429310.03 -334216.27 -247626.93 0.00 0.17 False(5)
 1272 127.02 33416341.48 -263089.45 -247503.18 0.00 0.73 False(5)
 1273 127.08 32705306.30 -257362.73 -247379.49 0.00 0.46 False(5)
 1274 127.14 38297588.81 -301218.59 -247255.86 0.00 0.10 False(5)
 1275 127.21 55814341.77 -438772.15 -247132.30 0.00 0.08 False(5)
 1276 127.27 31386269.58 -246612.94 -247008.79 8265029892638477109285123352384400164757244297146744494099713780003319580520931267804836619388820582174124427205642968922064713402712328834156299727988903712568039048216576.00 0.25 True(5)
 1277 127.33 32521865.41 -255408.01 -246489.69 0.00 0.57 False(5)
 1278 127.40 47262282.98 -370985.27 -246366.51 0.00 0.07 False(5)
 1279 127.46 36716576.23 -288062.72 -246243.39 0.00 0.71 False(5)
 1280 127.52 32719497.45 -256575.04 -246120.33 0.00 0.37 False(5)
 1281 127.59 35283066.46 -276539.40 -245997.33 0.00 0.49 False(5)
 1282 127.65 45298126.33 -354857.37 -245874.39 0.00 0.13 False(5)
 1283 127.72 42590748.45 -333481.52 -245751.52 0.00 0.23 False(5)
 1284 127.78 33543647.26 -262512.32 -245628.70 0.00 0.81 False(5)
 1285 127.84 121280413.75 -948665.24 -245505.95 0.00 0.10 False(5)
 1286 127.91 37181702.56 -290692.95 -245383.26 0.00 0.20 False(5)
 1287 127.97 33819398.29 -264273.74 -245260.63 0.00 0.98 False(5)
 1288 128.04 32394494.01 -253012.65 -245138.06 0.00 0.83 False(5)
 1289 128.10 35293728.07 -275518.95 -245015.55 0.00 0.41 False(5)
 1290 128.16 32550364.41 -253976.02 -244893.10 0.00 0.68 False(5)
 1291 128.23 38374121.01 -299266.57 -244770.72 0.00 0.25 False(5)
 1292 128.29 34114174.38 -265911.75 -244648.39 0.00 0.39 False(5)
 1293 128.36 31567061.04 -245934.65 -244526.13 0.00 0.48 False(5)
 1294 128.42 32059975.93 -249650.06 -244403.93 0.00 0.68 False(5)
 1295 128.48 32088995.78 -249751.16 -244281.79 0.00 0.92 False(5)
 1296 128.55 32079039.60 -249548.90 -244159.71 0.00 0.18 False(5)
 1297 128.61 35506124.91 -276070.80 -244037.69 0.00 0.61 False(5)
 1298 128.68 32606508.41 -253398.71 -243915.73 0.00 0.88 False(5)
 1299 128.74 35395372.10 -274934.66 -243793.83 0.00 0.99 False(5)
 1300 128.81 32823896.79 -254833.23 -243672.00 0.00 0.41 False(5)
 1301 128.87 50666474.20 -393160.17 -243550.22 0.00 0.34 False(5)
 1302 128.93 36075987.82 -279801.46 -243428.51 0.00 0.37 False(5)
 1303 129.00 49308721.57 -382241.98 -243306.85 0.00 0.24 False(5)
 1304 129.06 35570010.32 -275601.48 -243185.26 0.00 0.45 False(5)
 1305 129.13 31980029.48 -247661.97 -243063.73 0.00 0.28 False(5)
 1306 129.19 41942552.83 -324652.11 -242942.26 0.00 0.74 False(5)
 1307 129.26 63047996.09 -487772.78 -242820.85 0.00 0.40 False(5)
 1308 129.32 35185016.43 -272073.93 -242699.50 0.00 0.61 False(5)
 1309 129.39 35807556.42 -276749.45 -242578.21 0.00 0.88 False(5)
 1310 129.45 32115682.20 -248091.65 -242456.98 0.00 0.45 False(5)
 1311 129.52 33229679.63 -256568.93 -242335.81 0.00 0.37 False(5)
 1312 129.58 37902893.75 -292504.92 -242214.71 0.00 0.87 False(5)
 1313 129.65 37270470.61 -287480.63 -242093.66 0.00 0.90 False(5)
 1314 129.71 34548069.97 -266348.60 -241972.67 0.00 0.23 False(5)
 1315 129.77 34406208.23 -265122.35 -241851.75 0.00 0.31 False(5)
 1316 129.84 58188543.06 -448156.73 -241730.88 0.00 0.01 False(5)
 1317 129.90 32120843.32 -247264.79 -241610.08 0.00 0.13 False(5)
 1318 129.97 94886095.38 -730063.82 -241489.33 0.00 0.99 False(5)
 1319 130.03 37724380.11 -290110.38 -241368.65 0.00 0.35 False(5)
 1320 130.10 42379355.15 -325745.49 -241248.02 0.00 0.80 False(5)
 1321 130.16 31941215.36 -245390.87 -241127.46 0.00 0.12 False(5)
 1322 130.23 34477519.48 -264743.86 -241006.96 0.00 0.39 False(5)
 1323 130.29 36882900.85 -283072.61 -240886.51 0.00 0.05 False(5)
 1324 130.36 33162392.66 -254390.89 -240766.13 0.00 0.06 False(5)
 1325 130.43 31849920.76 -244200.73 -240645.81 0.00 0.86 False(5)
 1326 130.49 32461420.54 -248764.86 -240525.54 0.00 0.01 False(5)
 1327 130.56 63472735.21 -486173.88 -240405.34 0.00 0.60 False(5)
 1328 130.62 83845738.92 -641901.39 -240285.20 0.00 0.55 False(5)
 1329 130.69 46777575.37 -357938.10 -240165.12 0.00 0.09 False(5)
 1330 130.75 39315713.01 -300690.21 -240045.09 0.00 0.45 False(5)
 1331 130.82 36790099.89 -281233.47 -239925.13 0.00 0.48 False(5)
 1332 130.88 32139701.26 -245561.79 -239805.23 0.00 0.29 False(5)
 1333 130.95 33222504.68 -253708.04 -239685.39 0.00 0.04 False(5)
 1334 131.01 32711884.46 -249683.78 -239565.60 0.00 0.04 False(5)
 1335 131.08 33797295.53 -257839.60 -239445.88 0.00 0.47 False(5)
 1336 131.14 39476014.56 -301012.05 -239326.22 0.00 0.84 False(5)
 1337 131.21 37359836.46 -284733.42 -239206.61 0.00 0.87 False(5)
 1338 131.28 36275735.30 -276332.91 -239087.07 0.00 0.33 False(5)
 1339 131.34 32233008.00 -245414.45 -238967.59 0.00 0.04 False(5)
 1340 131.41 1368999306.79 -10418025.89 -238848.16 0.00 0.09 False(5)
 1341 131.47 31527579.50 -239803.62 -238728.80 0.00 0.04 False(5)
 1342 131.54 34621264.07 -263203.06 -238609.49 0.00 0.32 False(5)
 1343 131.60 36140500.44 -274615.53 -238490.25 0.00 0.53 False(5)
 1344 131.67 30934201.65 -234937.72 -238371.06 inf 0.24 True(5)
 1345 131.74 43787384.42 -332388.31 -234820.31 0.00 0.87 False(5)
 1346 131.80 32320424.56 -245220.46 -234702.96 0.00 0.90 False(5)
 1347 131.87 31695805.24 -240361.19 -234585.66 0.00 0.36 False(5)
 1348 131.93 32166489.75 -243808.66 -234468.43 0.00 0.08 False(5)
 1349 132.00 35004277.26 -265185.32 -234351.25 0.00 0.49 False(5)
 1350 132.07 32520497.01 -246245.58 -234234.14 0.00 0.31 False(5)
 1351 132.13 34396614.58 -260321.41 -234117.08 0.00 0.21 False(5)
 1352 132.20 32677421.51 -247186.57 -234000.08 0.00 0.07 False(5)
 1353 132.26 32300657.90 -244214.45 -233883.14 0.00 0.18 False(5)
 1354 132.33 37228464.81 -281331.29 -233766.25 0.00 0.19 False(5)
 1355 132.40 30876012.62 -233209.92 -233649.43 75153749569880853816374501505356811213322169427183108332407546213463602147239737770895888887442958533189952644495113830862061762443134879961240950792751619715719138056035226407302540889686016.00 0.78 True(5)
