Neural: BP training started. 2015-09-07T15:50:05
Parallel processing over 48 cores.

Training on 2985 images.
Hashing images...
 2985 unique images after hashing.
 ...hashing completed. 0.1 min.
2 unique elements included:  Pd, Cu
Hidden layer structure:
 Pd: (3, 30)
 Cu: (3, 30)
Symmetry functions for each element:
 Pd: 20
 Cu: 20
Initializing with random weights.
Initializing with random scalings.
Calculating neighborlist for each atom...
 Saved neighborlist file ../neighborlists.json loaded with 2985 entries.
 Calculating 0 of 2985 neighborlists.
Calculating atomic fingerprints...
 Reading fingerprints from ../fingerprints.json...
 ...fingerprints read 0.0 min.
 Calculating 0 of 2985 fingerprints. (2985 exist in file.)
Calculating derivatives of atomic fingerprints with respect to coordinates...
 Reading fingerprint derivatives from file ../fingerprint-derivatives.json
 ...fingerprint derivatives read. 0.2 min.
 Calculating 0 of 2985 fingerprint derivatives. (2985 exist in file.)
 ...all fingerprint operations complete. 0.4 min.
Re-shaping data to send to fortran90...
 ...data re-shaped. 0.3 min.
Sending data to fortran90...
 ...data sent to fortran90. 0.0 min.
Initial parameters saved in file ./initial-parameters.json.
Starting optimization of cost function...
 Energy goal: 1.000e-03
 Force goal: 5.000e-03
 Cost function force coefficient: 0.040000
                                         (Energy           
                                 Cost  per Atom)      Force
 Step                 Time   Function       RMSE       RMSE
  179  2015-09-07T16:22:47  3.341e+00  2.288e-02  1.221e-01
  180  2015-09-07T16:22:57  3.301e+00  2.244e-02  1.227e-01
  181  2015-09-07T16:23:08  3.267e+00  2.231e-02  1.221e-01
  182  2015-09-07T16:23:17  3.239e+00  2.232e-02  1.211e-01
  183  2015-09-07T16:23:26  3.202e+00  2.220e-02  1.204e-01
  184  2015-09-07T16:23:37  3.166e+00  2.205e-02  1.199e-01
  185  2015-09-07T16:23:47  3.216e+00  2.254e-02  1.193e-01
  186  2015-09-07T16:23:56  3.154e+00  2.202e-02  1.195e-01
  187  2015-09-07T16:24:06  3.134e+00  2.193e-02  1.193e-01
  188  2015-09-07T16:24:16  3.114e+00  2.179e-02  1.192e-01
  189  2015-09-07T16:24:26  3.108e+00  2.178e-02  1.190e-01
  190  2015-09-07T16:24:36  3.098e+00  2.171e-02  1.190e-01
  191  2015-09-07T16:24:46  3.081e+00  2.159e-02  1.190e-01
  192  2015-09-07T16:24:56  3.056e+00  2.145e-02  1.187e-01
  193  2015-09-07T16:25:06  3.052e+00  2.147e-02  1.185e-01
  194  2015-09-07T16:25:17  3.040e+00  2.136e-02  1.186e-01
  195  2015-09-07T16:25:26  3.021e+00  2.126e-02  1.183e-01
  196  2015-09-07T16:25:36  2.992e+00  2.120e-02  1.176e-01
  197  2015-09-07T16:25:46  2.993e+00  2.126e-02  1.173e-01
  198  2015-09-07T16:25:56  2.974e+00  2.111e-02  1.174e-01
  199  2015-09-07T16:26:06  2.969e+00  2.106e-02  1.174e-01
Saving checkpoint data.
  200  2015-09-07T16:26:16  2.963e+00  2.102e-02  1.173e-01
  201  2015-09-07T16:26:26  2.946e+00  2.090e-02  1.173e-01
  202  2015-09-07T16:26:36  2.925e+00  2.087e-02  1.166e-01
  203  2015-09-07T16:26:46  2.919e+00  2.097e-02  1.160e-01
  204  2015-09-07T16:26:56  2.911e+00  2.084e-02  1.163e-01
  205  2015-09-07T16:27:06  2.896e+00  2.080e-02  1.160e-01
  206  2015-09-07T16:27:16  2.891e+00  2.081e-02  1.157e-01
  207  2015-09-07T16:27:26  2.882e+00  2.078e-02  1.155e-01
  208  2015-09-07T16:27:35  2.869e+00  2.072e-02  1.153e-01
  209  2015-09-07T16:27:45  2.851e+00  2.061e-02  1.151e-01
  210  2015-09-07T16:27:55  2.835e+00  2.056e-02  1.148e-01
  211  2015-09-07T16:28:05  2.819e+00  2.053e-02  1.143e-01
  212  2015-09-07T16:28:14  2.804e+00  2.047e-02  1.140e-01
  213  2015-09-07T16:28:24  2.784e+00  2.038e-02  1.137e-01
  214  2015-09-07T16:28:34  2.768e+00  2.035e-02  1.133e-01
  215  2015-09-07T16:28:43  2.750e+00  2.027e-02  1.130e-01
  216  2015-09-07T16:28:53  2.734e+00  2.016e-02  1.129e-01
  217  2015-09-07T16:29:03  2.712e+00  2.003e-02  1.126e-01
  218  2015-09-07T16:29:13  2.710e+00  2.003e-02  1.126e-01
  219  2015-09-07T16:29:23  2.699e+00  1.994e-02  1.125e-01
  220  2015-09-07T16:29:32  2.681e+00  1.978e-02  1.126e-01
  221  2015-09-07T16:29:42  2.657e+00  1.963e-02  1.123e-01
  222  2015-09-07T16:29:52  2.639e+00  1.960e-02  1.118e-01
  223  2015-09-07T16:30:01  2.618e+00  1.942e-02  1.118e-01
  224  2015-09-07T16:30:11  2.612e+00  1.935e-02  1.119e-01
  225  2015-09-07T16:30:21  2.600e+00  1.927e-02  1.118e-01
  226  2015-09-07T16:30:30  2.582e+00  1.914e-02  1.117e-01
  227  2015-09-07T16:30:40  2.557e+00  1.894e-02  1.115e-01
  228  2015-09-07T16:30:50  2.562e+00  1.901e-02  1.114e-01
  229  2015-09-07T16:31:00  2.544e+00  1.885e-02  1.114e-01
  230  2015-09-07T16:31:10  2.529e+00  1.876e-02  1.113e-01
  231  2015-09-07T16:31:20  2.515e+00  1.872e-02  1.109e-01
  232  2015-09-07T16:31:30  2.502e+00  1.869e-02  1.106e-01
  233  2015-09-07T16:31:40  2.493e+00  1.861e-02  1.106e-01
  234  2015-09-07T16:31:50  2.479e+00  1.850e-02  1.105e-01
  235  2015-09-07T16:32:00  2.465e+00  1.841e-02  1.103e-01
  236  2015-09-07T16:32:10  2.452e+00  1.847e-02  1.096e-01
  237  2015-09-07T16:32:20  2.438e+00  1.852e-02  1.088e-01
  238  2015-09-07T16:32:30  2.426e+00  1.843e-02  1.088e-01
  239  2015-09-07T16:32:40  2.413e+00  1.826e-02  1.090e-01
  240  2015-09-07T16:32:51  2.418e+00  1.823e-02  1.093e-01
  241  2015-09-07T16:33:01  2.407e+00  1.817e-02  1.091e-01
  242  2015-09-07T16:33:11  2.398e+00  1.806e-02  1.092e-01
  243  2015-09-07T16:33:21  2.384e+00  1.794e-02  1.092e-01
  244  2015-09-07T16:33:32  2.371e+00  1.789e-02  1.089e-01
  245  2015-09-07T16:33:41  2.356e+00  1.781e-02  1.086e-01
  246  2015-09-07T16:33:51  2.337e+00  1.768e-02  1.085e-01
  247  2015-09-07T16:34:01  2.323e+00  1.762e-02  1.082e-01
